GIFT_ID;PC6;DATE
119314;3925VJ;3/19/2018
119315;3925VJ;6/18/2018
119316;7047AP;3/27/2019
119317;8823SJ;2/23/2018
119318;7831AA;3/26/2019
119319;7831AA;10/6/2022
119320;6461VT;11/12/2022
119321;1967NC;5/10/2018
119322;1316CG;3/1/2022
119323;1628BD;3/1/2018
119324;1628BD;4/3/2018
119325;1628BD;6/1/2018
119326;4288JJ;3/15/2018
119327;2181DE;3/7/2022
119328;2181DE;11/8/2022
119329;1701DC;12/1/2021
119330;6413BW;3/12/2018
119331;9715AP;3/16/2018
119332;1943DV;3/24/2019
119333;8442DZ;9/9/2018
119334;3742CT;11/8/2022
119335;3524EZ;6/11/2022
119336;3755VG;6/15/2022
119337;3755VG;11/8/2022
119338;7391VA;8/25/2018
119339;5641ND;9/23/2022
119340;2271RB;8/6/2020
119341;7552GJ;12/12/2018
119342;9407GM;3/15/2018
119343;9407GM;6/15/2018
119344;9407GM;5/15/2018
119345;3445VN;3/8/2018
119346;7461ZS;8/16/2020
119347;8016EN;12/1/2021
119348;1064WC;3/7/2018
119349;3069ZG;9/3/2018
119350;9744BG;11/18/2022
119351;2651WB;9/24/2022
119352;2651WB;6/15/2022
119353;8702CB;12/1/2020
119354;6444BD;6/18/2018
119355;7325SE;11/4/2022
119356;7325SE;12/1/2021
119357;2024EL;10/9/2022
119358;4424GC;6/17/2020
119359;9712MA;6/11/2018
119360;2612JP;11/29/2022
119361;9024EN;8/22/2020
119362;2565MX;11/18/2022
119363;4707CT;3/19/2018
119364;2565BM;12/1/2021
119365;2565BM;11/3/2022
119366;3042HS;11/8/2022
119367;3042HS;6/26/2022
119368;2261BD;11/1/2022
119369;2806KR;10/6/2022
119370;1171XL;11/20/2022
119371;9988SW;11/4/2022
119372;8232WJ;11/1/2020
119373;8232WJ;10/12/2018
119374;5251BL;7/1/2021
119375;5251BL;12/1/2021
119376;4191KK;3/27/2019
119377;1826BJ;11/3/2022
119378;3844ZP;11/1/2020
119379;7103GT;12/6/2018
119380;7103GT;11/7/2022
119381;3931CX;3/26/2019
119382;3931CX;5/1/2021
119383;4504AN;4/3/2018
119384;4708PE;12/19/2022
119385;5615AE;3/2/2022
119386; ;1/29/2020
119387;1141HL;12/1/2022
119388;1141HL;12/1/2020
119389;1901XP;11/3/2022
119390;2104AP;10/6/2022
119391; ;6/16/2018
119392; ;12/18/2019
119393;4551LD;12/2/2022
119394;2582KB;8/28/2020
119395;3451AR;12/1/2020
119396;1625ZS;2/1/2021
119397;5921HZ;7/2/2020
119398;5921HZ;11/3/2022
119399;5921HZ;11/1/2020
119400;3848AK;11/4/2022
119401;8802RL;9/8/2019
119402;6235BB;12/1/2021
119403;3335WK;10/7/2022
119404;6525JV;5/28/2018
119405;6932KR;10/28/2020
119406;2151JR;5/28/2018
119407;2151JR;11/1/2020
119408;2547CD;5/28/2018
119409;8521KM;5/28/2018
119410;4333GE;11/3/2022
119411;5613LV;11/7/2022
119412;7812NH;12/6/2018
119413;7772AL;4/4/2019
119414;7772AL;8/28/2020
119415;2261HK;2/28/2022
119416;1902KL;5/25/2018
119417;9715NT;12/1/2021
119418;4251ZG;1/1/2021
119419;4671BC;12/8/2022
119420;5317JL;3/4/2022
119421;5317JL;11/8/2022
119422;1111BG;9/3/2018
119423;5831SM;12/1/2021
119424;5402AB;8/15/2020
119425;5241XM;7/1/2021
119426;1943NT;12/1/2021
119427;1943NT;6/15/2022
119428;4481BX;4/1/2021
119429;4481BX;12/1/2020
119430;5627BH;8/6/2020
119431;5627BH;12/27/2019
119432;4562BK;12/2/2022
119433;2671HM;9/8/2019
119434;3351EC;11/3/2022
119435;4211BS;12/1/2021
119436;2121CK;3/12/2018
119437;3831PA;6/16/2022
119438;1092BT;10/6/2022
119439;2411CZ;5/28/2018
119440;3124WH;12/24/2018
119441;6651XT;12/1/2021
119442;1098RB;12/3/2018
119443;1098RB;12/6/2022
119444;1098RB;1/1/2022
119445;1098RB;12/1/2020
119446;6223AS;6/1/2018
119447;6034RS;3/3/2022
119448;2711GM;3/13/2018
119449;1403EA;12/1/2021
119450;2225NJ;5/28/2018
119451;1213CA;11/3/2022
119452;6301WD;3/19/2018
119453;3833XG;6/17/2022
119454;5768AJ;6/1/2022
119455;3735LN;5/28/2018
119456;6093BC;3/2/2022
119457;6835KX;4/3/2018
119458;3033XA;6/14/2018
119459;1071XT;1/1/2021
119460;2923XK;12/25/2022
119461;2564EX;7/26/2018
119462;2564EX;7/26/2019
119463;2564EX;7/28/2020
119464;2552VN;5/14/2018
119465;2552VN;2/27/2019
119466;5655JZ;6/11/2018
119467;9989ES;11/4/2022
119468;2681JV;3/3/2022
119469;2681JV;11/6/2022
119470;7151EV;3/3/2022
119471;6418PP;3/1/2018
119472;6418PP;4/3/2018
119473;6418PP;6/4/2018
119474;3443WC;6/6/2018
119475;5503ZA;12/1/2021
119476;1695AE;10/6/2022
119477;2592HR;12/1/2021
119478;4904HP;2/27/2018
119479;3089SN;2/28/2018
119480;3089SN;5/28/2018
119481;5506GC;3/2/2018
119482;5506GC;6/4/2018
119483;3083VG;3/29/2018
119484;2719GN;12/1/2020
119485;2291LG;6/26/2018
119486;5248BP;11/3/2022
119487;8262EG;12/1/2021
119488;2951JH;11/7/2022
119489;3813NV;3/16/2022
119490;2926PT;11/4/2022
119491;2926PT;12/3/2022
119492;4611AL;3/27/2019
119493;7322JG;1/1/2022
119494;2411JS;12/1/2021
119495;2411JS;12/1/2020
119496;3721CA;6/20/2018
119497;2614AM;8/1/2021
119498;1121AV;11/7/2022
119499;1825PS;5/31/2018
119500;3972TW;3/14/2018
119501;9406LA;11/1/2021
119502;1521TJ;12/3/2018
119503;1405BJ;12/17/2018
119504;9104GT;11/9/2022
119505;9104GT;11/6/2022
119506;3906BP;12/1/2020
119507;6132AM;12/1/2021
119508;1704VX;5/21/2022
119509;2264VT;12/1/2020
119510;8181LR;2/28/2022
119511;3137CP;2/24/2018
119512;1077ED;9/1/2021
119513;2014VP;12/11/2018
119514;2014VP;6/17/2022
119515;2011NE;11/8/2022
119516;4133BB;6/24/2022
119517;6715LA;4/3/2018
119518;6715LA;6/1/2018
119519;4353AK;6/20/2018
119520;7622EW;11/4/2022
119521;1503HK;11/3/2022
119522;1503HK;12/1/2020
119523;1674PH;5/30/2018
119524;1017VX;12/24/2022
119525;1015CG;12/24/2022
119526;7322JK;11/4/2022
119527;2651RL;10/16/2018
119528;3628EK;3/27/2018
119529;9064KC;12/1/2020
119530;1141RT;5/2/2019
119531;5751GJ;12/1/2022
119532;6166JN;12/1/2020
119533;6166JN;11/3/2022
119534;5104ER;12/1/2021
119535;3034CA;7/1/2019
119536;3034CA;12/27/2019
119537;3034CA;6/26/2020
119538;3773CB;12/1/2021
119539;1391VR;3/12/2018
119540;9301VJ;10/6/2022
119541;9244CP;12/1/2020
119542;5502TS;3/26/2018
119543;5467CT;10/12/2022
119544;5467CT;11/4/2022
119545;5056JN;12/24/2022
119546;1902MT;6/23/2022
119547;8043ND;6/15/2018
119548;7957BX;2/24/2018
119549;6521DD;10/6/2022
119550;1507SN;3/1/2018
119551;1507SN;6/1/2018
119552;2548CS;8/27/2018
119553;2548CS;5/16/2018
119554;2548CS;3/8/2018
119555;8921ME;12/1/2020
119556;8921ME;3/1/2022
119557;8921ME;1/1/2022
119558;8921ME;10/8/2022
119559;1015HX;11/1/2020
119560;7075BE;8/1/2021
119561;5171TD;3/21/2018
119562;5171TD;6/21/2018
119563;3768EV;12/12/2019
119564;5268LA;5/1/2021
119565;3703EX;12/1/2021
119566;3703EX;11/26/2022
119567;3628CA;12/4/2018
119568;2381AM;8/14/2020
119569;1815GV;11/10/2022
119570;1815GV;11/5/2022
119571;4568AC;2/23/2018
119572;4568AC;12/3/2018
119573;6235BB;1/1/2021
119574;6101HP;11/4/2022
119575;3434SK;3/19/2018
119576;2565BK;12/1/2021
119577;3171DG;12/2/2018
119578;3171DG;8/11/2022
119579;3171DG;12/1/2021
119580;7621XR;11/3/2022
119581;4515RE;8/18/2020
119582;5813BM;12/21/2022
119583;5371EZ;12/29/2018
119584;1942EZ;11/19/2019
119585;2131VS;5/30/2018
119586;8603ED;6/4/2018
119587;8603ED;10/8/2018
119588;8603ED;3/26/2019
119589;8603ED;7/31/2021
119590;4254AH;12/19/2018
119591;8131DK;12/1/2020
119592;2924VH;4/3/2018
119593;7021ZK;12/6/2018
119594;8932ES;1/1/2022
119595;3131XL;3/24/2019
119596;2051NE;12/1/2021
119597;8043BC;3/21/2022
119598;3818HJ;9/7/2018
119599;3818HJ;11/23/2018
119600;7478DC;11/9/2022
119601;9718DD;7/5/2020
119602;1213XR;12/17/2022
119603;2036CP;11/30/2018
119604;4874JB;6/1/2018
119605;1001GP;3/26/2019
119606;8607AD;11/5/2018
119607;8607AD;6/21/2018
119608;6741XS;6/16/2022
119609;6741XS;11/3/2022
119610;8061HZ;12/1/2021
119611;8061HZ;11/8/2022
119612;8061HZ;12/1/2020
119613;5175TL;6/25/2018
119614;9606RJ;6/15/2018
119615;9606RJ;5/15/2018
119616;8251HT;11/17/2018
119617;6416GD;11/15/2022
119618;7909HK;11/1/2020
119619;4756CV;1/30/2018
119620;4756CV;1/1/2022
119621;4756CV;1/1/2022
119622;4756CV;6/16/2022
119623;4756CV;11/6/2022
119624;4756CV;11/5/2022
119625;7908AG;11/18/2020
119626;7908AG;1/1/2021
119627;1851VD;5/29/2018
119628;5611LN;11/1/2020
119629;9367RK;7/1/2021
119630;4328LJ;8/23/2018
119631;6852TP;7/21/2022
119632;8016KB;3/13/2022
119633;8016KB;11/3/2022
119634;6905BJ;2/28/2022
119635;3077AD;11/9/2018
119636;3077AD;11/9/2018
119637;1911LK;6/18/2022
119638;1911LK;5/25/2018
119639;1911LK;3/7/2018
119640;2914KJ;6/15/2022
119641;2914KJ;11/4/2022
119642;2914KJ;12/1/2021
119643;5632BJ;6/27/2022
119644;7044AP;4/3/2018
119645;7044AP;6/1/2018
119646;6834GG;3/31/2019
119647;9718JG;12/1/2020
119648;2492WE;8/1/2021
119649;9932BJ;11/9/2022
119650;1078ME;7/1/2021
119651;7981DG;6/16/2022
119652;3119NK;2/23/2018
119653;3119NK;7/1/2021
119654;8244ED;11/4/2022
119655;6663BH;3/1/2021
119656;6663BH;1/1/2022
119657;3065ED;8/1/2021
119658;2743JR;5/14/2018
119659;1943NV;8/12/2020
119660;1261MX;8/24/2018
119661;2161XJ;8/7/2020
119662;7731WV;3/27/2018
119663;7793HP;5/14/2018
119664;5235GJ;3/20/2018
119665;5235GJ;6/20/2018
119666;5345RW;11/3/2022
119667;5345RW;3/1/2018
119668;5431BA;11/1/2021
119669;1744LL;8/19/2020
119670;5556XH;11/11/2022
119671;9797PV;7/24/2020
119672;2317LL;11/9/2022
119673;8016KJ;11/7/2022
119674;7721XX;6/1/2021
119675;1394EC;3/28/2018
119676;7671PG;12/1/2020
119677;7871PR;6/29/2022
119678;7871PR;9/10/2022
119679;3971LD;11/3/2022
119680;1161VC;3/21/2018
119681;1161VC;6/19/2018
119682;6041PG;11/29/2018
119683;6369BM;6/6/2018
119684;1551TC;3/26/2018
119685;8561GL;11/4/2022
119686;1701MG;12/1/2021
119687;1701MG;11/1/2020
119688;1701MG;6/24/2022
119689;1019AX;3/13/2018
119690;1019AX;2/24/2018
119691;5262AC;10/6/2022
119692;3871AM;4/1/2019
119693;1611KZ;5/28/2018
119694;5434LC;8/16/2020
119695;3991LJ;2/26/2018
119696;3223XA;11/4/2022
119697;8651BD;8/17/2020
119698;8502AR;11/9/2022
119699;7001DL;11/9/2022
119700;7001DL;6/19/2022
119701;4361EC;1/1/2022
119702;1185KN;12/1/2020
119703;3055AL;3/3/2022
119704;1911HH;9/9/2019
119705;1646WK;12/20/2022
119706;2343KB;11/5/2022
119707;3721AA;12/6/2018
119708;1183BX;3/26/2018
119709;1183BX;5/25/2018
119710;7328NL;3/8/2018
119711;1111ZJ;8/15/2020
119712;5076GH;4/9/2020
119713;7311ML;3/3/2022
119714;2036LT;11/9/2022
119715;1222SH;11/1/2021
119716;3862XC;8/29/2018
119717;3853WB;3/26/2019
119718;6143BK;5/23/2022
119719;5503XW;11/8/2022
119720;5503XW;6/22/2022
119721;5708CX;3/3/2022
119722;5465RD;3/12/2022
119723;5261XM;11/9/2018
119724;6039GR;12/1/2021
119725;6039GR;12/1/2020
119726;5427LA;9/10/2019
119727;5427LA;12/1/2022
119728;4624HC;5/28/2018
119729;2132EC;6/20/2022
119730;2132EC;5/1/2021
119731;6071GN;12/23/2018
119732;4691LN;11/1/2020
119733;1826CD;11/4/2022
119734;1826CD;8/26/2022
119735;1826CD;12/1/2021
119736;6543XM;5/28/2018
119737;9248SL;6/1/2021
119738;1272DK;11/9/2022
119739;8415AE;11/4/2022
119740;9051HL;12/1/2021
119741;5802GE;12/2/2022
119742;9731MV;4/5/2019
119743;3319HR;8/15/2020
119744;2641CE;12/1/2020
119745;1724SB;3/19/2018
119746;7944BE;5/28/2018
119747;1947HS;9/1/2021
119748;1183NB;11/1/2020
119749;1015XT;12/24/2022
119750;5443NE;4/3/2018
119751;5443NE;5/30/2018
119752;2104BA;7/17/2022
119753;8251PH;4/3/2018
119754;8251PH;3/12/2018
119755;8251PH;3/19/2018
119756;8251PH;3/26/2018
119757;8251PH;5/14/2018
119758;8251PH;5/28/2018
119759;8251PH;6/4/2018
119760;8251PH;6/11/2018
119761;8251PH;6/18/2018
119762;8251PH;6/25/2018
119763;7051CG;6/19/2018
119764;7051CG;3/21/2018
119765;7071ZX;5/29/2018
119766;1057BK;12/8/2022
119767;7722KW;12/1/2021
119768;5384HB;3/1/2022
119769;3513DG;3/3/2022
119770;3448HV;11/9/2022
119771;6523LJ;6/22/2020
119772;5351CM;12/1/2021
119773;6681NL;6/14/2020
119774;2026ZE;12/1/2021
119775;2026ZE;2/1/2020
119776;2026ZE;12/1/2022
119777;2026ZE;11/3/2022
119778;1931WE;10/26/2019
119779;8076PX;11/12/2018
119780;7312SC;12/3/2018
119781;2624JR;3/28/2018
119782;2153EC;7/1/2021
119783;1079RH;4/10/2022
119784;1079RH;4/1/2021
119785;8377HA;3/7/2022
119786;1614SV;10/1/2021
119787;3039ZM;6/12/2018
119788;5655JG;10/7/2022
119789;1713SB;12/24/2022
119790;1713SB;12/1/2020
119791;3051NM;11/6/2022
119792;4456RM;3/13/2018
119793;7482NB;2/1/2021
119794;4631DH;3/5/2018
119795;1391XZ;2/28/2018
119796;1391XZ;3/29/2018
119797;3072MJ;3/3/2022
119798;9482PA;2/4/2019
119799;5961LW;10/24/2022
119800;9472PK;3/26/2018
119801;9472PK;6/25/2018
119802;9472PK;5/24/2018
119803;6226WK;12/1/2021
119804;1221EH;9/7/2018
119805;1221EH;10/26/2018
119806;1221EH;4/1/2019
119807;1221EH;11/23/2018
119808;2314AS;11/12/2018
119809;1813XV;3/19/2018
119810;8091MC;12/1/2021
119811;7316CR;2/28/2018
119812;8023AG;12/1/2021
119813;5421NT;12/1/2020
119814;5421NT;11/1/2020
119815;3033CN;8/14/2020
119816;5331TV;2/1/2021
119817;5331TV;12/1/2021
119818;5331TV;11/5/2022
119819;1447JB;12/1/2022
119820;6411BD;7/6/2022
119821;5953BW;5/16/2018
119822;4003LD;6/15/2022
119823;7462AC;6/18/2022
119824;2211CD;3/26/2018
119825;9071XB;11/5/2022
119826;3443GH;3/24/2019
119827;5674XV;12/8/2018
119828;7004EB;8/1/2021
119829;7004EB;11/10/2022
119830;7004EB;12/1/2021
119831;6191LA;6/25/2018
119832;6191LA;5/25/2018
119833;1186BX;8/1/2021
119834;3241TA;11/1/2020
119835;1935EC;9/8/2019
119836;1935EC;12/23/2018
119837;2024CN;11/1/2020
119838;1023EM;8/1/2021
119839;7315CA;3/1/2022
119840;6211NH;3/1/2022
119841;5462CJ;2/28/2022
119842;7441PD;12/6/2022
119843;3053LB;11/24/2022
119844;8102KD;8/1/2021
119845;1078JA;5/1/2021
119846;3882WK;11/8/2022
119847;4417CG;3/1/2021
119848;4001HW;12/20/2018
119849;3705BG;10/6/2022
119850;1834KK;12/1/2021
119851;1834KK;9/17/2022
119852;3904ZR;6/15/2022
119853;6419BR;6/4/2018
119854;4901CC;11/4/2022
119855;1261KB;6/4/2018
119856;3723BC;3/2/2022
119857;3723BC;11/3/2022
119858;3446WB;5/28/2018
119859;2924VP;5/30/2018
119860;1077DJ;11/3/2022
119861;6627AN;3/12/2022
119862;3255AE;6/16/2022
119863;6287CJ;3/19/2018
119865;4827KB;5/28/2018
119866;4827KB;6/26/2018
119867;7326DL;11/4/2022
119868;7326DL;5/24/2018
119869;1141DC;3/2/2022
119870;5421RB;3/12/2022
119871;8011JX;3/28/2022
119872;2546AG;11/4/2022
119873;4617AC;3/3/2022
119874;5706JT;1/1/2021
119875;5625AB;3/1/2022
119876;5913VE;3/3/2022
119877;4361EG;3/28/2019
119878;6051AM;6/20/2022
119879;5671CP;1/28/2020
119880;6651AV;12/1/2020
119881;2151WB;8/1/2020
119882;2151WB;8/25/2020
119883;6419GB;12/1/2020
119884;6419GB;11/4/2022
119885;6419GB;10/6/2022
119886;2691TM;3/1/2018
119887;2691TM;4/3/2018
119888;2691TM;6/1/2018
119889;6222BT;12/28/2022
119890;8166GT;11/19/2020
119891;8166GT;6/19/2022
119892;8166GT;11/6/2022
119893;3402DD;10/12/2018
119894;2993RM;12/3/2022
119895;8331GB;4/13/2018
119896;3181RL;11/3/2022
119897;3181RL;10/6/2022
119898;1109AL;4/3/2018
119899;1109AL;6/1/2018
119900;2805JB;12/4/2018
119901;7325RW;3/7/2018
119902;1107SK;11/1/2020
119903;3467PP;12/3/2022
119904;2552WD;3/3/2022
119905;2552WD;12/1/2021
119906;3981XJ;3/1/2021
119907;7213LD;7/1/2021
119908;2925EK;12/21/2022
119909;2925EK;2/24/2018
119910;2925EK;12/1/2021
119911;1992CC;11/5/2022
119912;1992CC;6/17/2022
119913;3544DD;12/1/2021
119914;2566DP;3/2/2022
119915;2566DP;4/1/2021
119916;1096CJ;5/28/2018
119917;1096CJ;6/26/2018
119918;9861HM;12/8/2022
119919;3119XG;12/1/2020
119920;1966RT;12/1/2020
119921;1531NJ;12/1/2021
119922;1273NG;3/2/2022
119923;2552HN;6/5/2018
119924;2613BZ;11/3/2022
119925;3053CK;12/22/2018
119926;3053CK;3/7/2018
119927;7423DB;1/1/2022
119928;7905EB;8/24/2018
119929;2562TZ;7/5/2021
119930;2562TZ;5/28/2018
119931;3628CK;11/6/2022
119932;3284XK;5/24/2018
119933;2061GS;3/14/2022
119934;3981WD;12/1/2020
119935;3438RC;12/15/2018
119936;8602CT;5/1/2019
119937;8446DC;9/30/2019
119938;9285XG;12/1/2020
119939;2903XN;12/3/2018
119940;4561MG;11/3/2022
119941;4054MN;12/21/2022
119942;7558HB;11/19/2018
119943;7558HB;6/4/2018
119944;5171JV;12/24/2018
119945;5171JV;12/1/2020
119946;2725BV;2/24/2018
119947;3902DA;3/7/2022
119948;3902DA;3/1/2022
119949;5122BP;12/1/2020
119950;2014CD;9/1/2021
119951;2014CD;10/23/2021
119952;7531GJ;3/15/2018
119953;7531GJ;6/15/2018
119954;7531GJ;5/15/2018
119955;3931TG;12/27/2019
119956;4571VG;9/8/2019
119957;6218AA;12/4/2022
119958;2671LR;12/20/2022
119959;6591DX;6/22/2022
119960;3971CS;12/1/2021
119961;1058BC;12/1/2021
119962;1058BC;12/1/2021
119963;7131XS;3/13/2022
119964;2271BM;7/30/2018
119965;5663EX;12/29/2018
119966;1071SZ;3/1/2022
119967;6713HP;12/1/2020
119968;6713HP;8/16/2020
119969;2252KH;11/6/2022
119970;6703EX;9/16/2019
119971;1132XN;11/1/2020
119972; ;3/27/2018
119973;5583EM;5/18/2022
119974;5583EM;7/5/2022
119975;7391EN;12/2/2018
119976;1831BH;12/11/2022
119977;5258PK;6/5/2018
119978;5706JZ;1/1/2021
119979;4907LE;3/1/2018
119980;1431XE;3/22/2018
119981;5056TB;10/29/2022
119982;5056TB;12/1/2021
119983;3741BA;6/1/2018
119984;6905BA;8/6/2020
119985;1749XR;3/3/2022
119986;2353CJ;12/16/2018
119987;3067HS;12/8/2022
119988;2591AL;12/1/2021
119989;8748CX;5/1/2021
119990;2313HJ;10/29/2020
119991;2313HJ;9/1/2021
119992;8034PD;3/1/2022
119993;1102TB;5/29/2018
119994;7607AN;12/1/2021
119995;7607AN;6/15/2022
119996;7607AN;11/3/2022
119997;3833AD;10/9/2022
119998;2911AL;10/1/2022
119999;3264AK;5/11/2018
120000;2582BD;11/21/2018
120001;2582BD;3/26/2019
120002;5051XE;3/7/2022
120003;3581TA;8/28/2020
120004;1851SG;4/3/2018
120005;1851SG;6/1/2018
120006;3437SX;5/2/2018
120007;9722KJ;11/1/2018
120008;9722KJ;11/17/2018
120009;7321ZK;5/14/2018
120010;6681VH;3/7/2022
120011;3701VP;3/2/2022
120012;2411SH;3/1/2021
120013;2411SH;6/2/2022
120014;3561JR;11/3/2022
120015;2851TR;2/23/2018
120016;5628NE;5/1/2021
120017;7701PK;3/19/2018
120018;5431MC;3/5/2018
120019;2566JJ;9/9/2019
120020;3723PK;12/3/2018
120021;8012VL;11/4/2022
120022;9981EN;3/14/2022
120023;6564AK;5/17/2018
120024;3334XK;11/4/2022
120025;2211VB;3/7/2018
120026;5527CL;12/1/2021
120027;5038HB;12/1/2020
120028;5737EN;12/1/2021
120029;7555LD;8/16/2020
120030;3401NP;12/1/2021
120031;6595PC;6/7/2018
120032; ;1/29/2020
120033;5631MC;4/3/2018
120034;5631MC;6/1/2018
120035;2289BG;6/15/2018
120036;3421JM;1/1/2021
120037;4361BS;12/1/2020
120038;4797AH;3/3/2022
120039;2911BG;11/10/2022
120040;2911BG;6/18/2022
120041;2911BG;10/6/2022
120042;9431AA;3/16/2018
120043;6136AE;9/25/2019
120044;3882DD;2/1/2022
120045;3882DD;12/31/2022
120046;1784XK;10/19/2022
120047;4641HP;11/7/2022
120048;7827NA;11/30/2018
120049;4102AC;3/25/2022
120050;2562EK;6/13/2018
120051;2553TS;12/1/2021
120052;8316NV;6/27/2018
120053;9674BA;12/1/2020
120054;5632PK;11/29/2022
120055;5632PK;11/29/2022
120056;5632PK;12/27/2018
120057;1503VJ;3/12/2022
120058;5062JA;11/8/2022
120059;8446KR;7/1/2021
120060;5091SE;12/3/2022
120061;1824HG;12/8/2022
120062;8531MR;12/1/2021
120063;7577DJ;4/3/2018
120064;7577DJ;3/14/2022
120065;7334CT;9/9/2019
120066;4623TL;5/14/2018
120067;2585JM;1/17/2020
120068;5262JZ;11/4/2022
120069;9697XN;12/27/2022
120070;4462WC;12/19/2018
120071;4793ET;12/1/2020
120072;4793ET;10/1/2022
120073;4793ET;10/19/2022
120074;1814TP;7/22/2022
120075;1814TP;11/5/2022
120076;2671BH;6/25/2018
120077;7711MZ;3/13/2022
120078;6043XT;3/15/2018
120079;6043XT;5/15/2018
120080;7335JC;5/1/2021
120081;5258LC;10/6/2022
120082;6852JX;5/30/2018
120083;2311AK;11/1/2021
120084;2311AK;3/2/2022
120085;2726TS;4/9/2020
120086;1273GM;2/28/2022
120087;3253BV;5/14/2018
120088;4142BW;6/6/2018
120089;3723KR;12/14/2022
120090;5627PV;5/20/2022
120091;8442CR;3/29/2018
120092;3831AV;12/1/2021
120093;3515BK;3/12/2018
120094;3515BK;5/10/2018
120095;3515BK;6/11/2018
120096;1217DM;11/8/2022
120097;2992TM;12/1/2021
120098;2992TM;9/11/2019
120099;1054NA;11/5/2022
120100;9089BM;6/5/2018
120101;2564PT;12/1/2021
120102;7316DW;10/1/2022
120103;9471HH;11/29/2018
120104;3985RM;6/25/2018
120105;3454GL;12/1/2021
120106;3454GL;6/23/2022
120107;2381VJ;6/22/2018
120108;3068JB;3/1/2022
120109;3068JB;11/1/2021
120110;4101ZB;3/12/2018
120111;3136EA;6/15/2018
120112;3136EA;5/15/2018
120113;3363CB;2/27/2018
120114;3363CB;5/28/2018
120115;3363CB;6/27/2018
120116;6715KJ;4/24/2022
120117;1506MR;9/9/2019
120118;5615RB;12/19/2018
120119;7325GR;12/1/2020
120120;9751EJ;12/1/2020
120121;2566TE;5/1/2021
120122;3314WD;12/1/2021
120123;3314WD;12/10/2018
120124;2516EE;12/1/2020
120125;2516EE;7/1/2021
120126;4797CC;12/1/2021
120127;5291AG;12/1/2021
120128;4837BJ;5/25/2018
120129;3371PL;12/15/2018
120130;1901KD;12/22/2022
120131;3571PC;5/31/2018
120132;2312AM;11/19/2022
120133;2252GK;5/1/2021
120134;2252GK;9/9/2019
120135;5216GH;8/1/2021
120136;9521HV;8/24/2018
120137;2661LX;5/14/2018
120138;2661LX;5/25/2018
120139;5283LM;8/1/2021
120140;7061AT;5/28/2018
120141; ;4/11/2019
120142;1851AN;8/25/2018
120143;5246HC;9/28/2020
120144;1078TH;12/16/2022
120145;1078TH;8/28/2018
120146;2022DP;5/28/2018
120147;2022DP;4/4/2019
120148;2341KT;10/23/2022
120149;4907ET;3/20/2022
120150;4907ET;11/5/2022
120151;4907ET;8/29/2018
120152;8392MB;3/21/2018
120153;8392MB;6/5/2018
120154;3351AN;3/7/2018
120155;1187TS;6/24/2020
120156;2622DV;12/1/2020
120157;4614CA;10/15/2020
120158;7946LZ;3/19/2018
120159;3632VG;3/3/2022
120160;1567GC;12/22/2019
120161;7681JH;3/3/2022
120162;3511LX;4/6/2018
120163;3155PA;3/3/2022
120164;2771CW;3/6/2022
120165;2131RT;8/29/2020
120166;2131RT;6/7/2018
120167;6703CH;3/1/2022
120168;6708LP;7/1/2021
120169;3633XP;1/1/2021
120170;3633XP;12/1/2020
120171;1511EK;9/1/2021
120172;9501XA;1/1/2021
120173;9501XA;11/3/2022
120174;9501XA;10/6/2022
120175;1073CN;5/16/2020
120176;1506DZ;5/15/2018
120177;1401BR;10/10/2018
120178;2861VN;5/15/2018
120179;3958EC;8/15/2020
120180;1811MV;12/1/2020
120181;1811MV;3/12/2018
120182;1811MV;10/1/2021
120183;3826HA;11/15/2022
120184;5643JD;3/2/2022
120185;4105EB;6/17/2022
120186;3366BG;3/12/2022
120187;1567CJ;12/28/2018
120188;5737EV;11/30/2018
120189;3077RN;12/23/2022
120190;9403JE;12/22/2018
120191;2665TK;3/27/2018
120192;2121CG;3/9/2020
120193;3584ZW;7/1/2021
120194;9982GB;10/5/2018
120195;9982GB;4/5/2019
120196;9982GB;11/9/2022
120197;9608PJ;6/24/2022
120198;9608PJ;12/31/2022
120199;4871CP;6/7/2018
120200;1181GZ;8/18/2019
120201;9033WC;4/3/2018
120202;3142KB;12/1/2021
120203;4353BJ;12/1/2020
120204;6824EL;6/6/2018
120205;2211NA;12/1/2021
120206;2211NA;6/15/2022
120207;2596VN;11/30/2018
120208;1451MG;9/16/2022
120209; ;3/6/2018
120210; ;12/16/2018
120211;2911PE;9/9/2019
120212;2911PE;7/1/2021
120213;1186DH;12/1/2020
120214;1055EB;11/29/2018
120215;1055EB;12/3/2022
120216;1025AA;11/20/2018
120217;1025AA;9/1/2021
120218;1025AA;12/4/2022
120219;1025AA;12/1/2020
120220;1025AA;12/1/2021
120221;1025AA;4/24/2020
120222;1025AA;7/8/2020
120223;1721BT;6/30/2020
120224;6658XL;6/13/2018
120225;9734BN;11/9/2022
120226;9734BN;10/1/2022
120227;5298TK;6/15/2022
120228;2381LJ;2/24/2018
120229;5583ET;12/1/2021
120230;9205GB;12/16/2022
120231;4624SL;8/24/2022
120232;4624SL;6/17/2022
120233;4624SL;11/1/2020
120234;3814TW;11/8/2022
120235;4515RZ;12/1/2021
120236;1964KH;7/1/2021
120237;2102LP;3/1/2018
120238;3286AK;8/20/2020
120239;2411KP;11/16/2020
120240;1402WS;12/1/2021
