PLEDGE_ID;ACQUISITIONDATE;PC6
89049;3/16/2022;3904AE
89050;3/17/2022;4813GZ
89051;3/16/2022;1251TB
89052;3/16/2022;1251PS
89053;3/17/2022;6562JP
89054;3/17/2022;9035AB
89055;3/17/2022;5223VL
89056;3/16/2022;1223EW
89057;3/17/2022;9035AA
89058;3/17/2022;4837CJ
89059;3/17/2022;4837CD
89060;3/17/2022;1501CJ
89061;3/17/2022;1501CJ
89062;3/17/2022;9035BC
89063;3/17/2022;1501CM
89064;3/17/2022;1506JE
89065;3/17/2022;5026DE
89066;3/17/2022;4837CJ
89067;3/17/2022;4207SB
89068;3/17/2022;9035AP
89069;3/17/2022;8926LZ
89070;3/17/2022;4207SC
89071;3/17/2022;6562JN
89072;3/17/2022;1501CS
89073;3/17/2022;5491DW
89074;3/17/2022;4207SH
89075;3/17/2022;4837CJ
89076;3/17/2022;4207GH
89077;3/17/2022;4207SE
89078;3/17/2022;4207SE
89079;3/17/2022;4207SG
89080;3/17/2022;4811AE
89081;3/17/2022;4207SE
89082;3/17/2022;4811BC
89083;3/18/2022;3206GC
89084;3/17/2022;9035EM
89085;3/17/2022;8926LK
89086;3/17/2022;4207SB
89087;3/17/2022;1132LN
89088;3/17/2022;9035AZ
89089;3/17/2022;9035AB
89090;3/17/2022;4811AM
89091;3/17/2022;1132LP
89092;3/17/2022;1132LT
89093;3/19/2022;4205XT
89094;3/17/2022;9035CV
89095;3/17/2022;1132GD
89096;3/19/2022;4205XA
89097;3/17/2022;5491DW
89098;3/18/2022;3206HK
89099;3/19/2022;4205ZB
89100;3/17/2022;1132LT
89101;3/17/2022;5171DE
89102;3/19/2022;3328AL
89103;3/18/2022;4207PC
89104;3/17/2022;1391BC
89105;3/19/2022;4206BC
89106;3/17/2022;1132GA
89107;3/18/2022;3206GG
89108;3/19/2022;4835GJ
89109;3/17/2022;1132LP
89110;3/18/2022;3206HP
89111;3/18/2022;3206HR
89112;3/19/2022;3328AV
89113;3/19/2022;3328AL
89114;3/18/2022;4207JD
89115;3/18/2022;4207DA
89116;3/19/2022;3328AE
89117;3/18/2022;4207PB
89118;3/19/2022;3328AS
89119;3/17/2022;9035CT
89120;3/19/2022;3328AV
89121;3/18/2022;4207DC
89122;3/17/2022;4152EH
89123;3/19/2022;4201HB
89124;3/18/2022;4207PB
89125;3/19/2022;4205ZA
89126;3/19/2022;4201GP
89127;3/19/2022;4201XR
89128;3/19/2022;4834LX
89129;3/19/2022;4201ES
89130;3/19/2022;4201ES
89131;3/19/2022;4835EJ
89132;3/19/2022;4201CT
89133;3/19/2022;4205XA
89134;3/16/2022;3543BV
89135;3/15/2022;1082AW
89136;3/16/2022;3543BS
89137;3/14/2022;1102VN
89138;3/15/2022;1083BX
89139;3/14/2022;1102AL
89140;3/15/2022;1082AX
89141;3/14/2022;1102TS
89142;3/16/2022;3543BE
89143;3/16/2022;3543BR
89144;3/14/2022;1102TZ
89145;3/14/2022;1104MM
89146;3/15/2022;1082AR
89147;3/16/2022;3543BM
89148;3/15/2022;3543GL
89149;3/15/2022;1083AS
89150;3/14/2022;1102AM
89151;3/14/2022;1104MM
89152;3/15/2022;3543GS
89153;3/16/2022;3543EC
89154;3/15/2022;1075CC
89155;3/14/2022;1102VB
89156;3/15/2022;1082GS
89157;3/17/2022;1069LR
89158;3/17/2022;1106HH
89159;3/17/2022;1066JC
89160;3/17/2022;1066PA
89161;3/17/2022;1069LC
89162;3/16/2022;1505GB
89163;3/17/2022;1106HG
89164;3/17/2022;1363XX
89165;3/17/2022;1066SC
89166;3/17/2022;1363TR
89167;3/17/2022;1069LH
89168;3/17/2022;1106HV
89169;3/17/2022;1069LB
89170;3/17/2022;1069LC
89171;3/17/2022;1069RT
89172;3/17/2022;1066PA
89173;3/17/2022;1066JL
89174;3/17/2022;1066PN
89175;3/17/2022;1066SE
89176;3/17/2022;1106HR
89177;3/18/2022;2037CA
89178;3/19/2022;1068VM
89179;3/18/2022;2037MB
89180;3/19/2022;1068PH
89181;3/19/2022;1068VM
89182;3/19/2022;1104CA
89183;3/19/2022;1018AK
89184;3/19/2022;1018AK
89185;3/19/2022;1061AE
89186;3/19/2022;1061MA
89187;3/19/2022;1069EC
89188;3/19/2022;1061AE
89189;3/19/2022;1069EC
89190;3/19/2022;1058TD
89191;3/19/2022;1115VW
89192;3/19/2022;1115EN
89193;3/19/2022;1068VN
89194;3/19/2022;1115VX
89195;3/19/2022;1068ZZ
89196;3/19/2022;1115EP
89197;3/19/2022;1104CA
89198;3/18/2022;2035CT
89199;3/19/2022;1104SN
89200;3/18/2022;1058KL
89201;3/18/2022;1013DA
89202;3/19/2022;1115EL
89203;3/18/2022;2034PC
89204;3/19/2022;1068PM
89205;3/19/2022;1068PH
89206;3/18/2022;1013GP
89207;3/19/2022;1067NH
89208;3/19/2022;1104SZ
89209;3/19/2022;1115CC
89210;3/19/2022;1104TD
89211;3/19/2022;1115CD
89212;3/19/2022;2353MR
89213;3/19/2022;1055XP
89214;3/19/2022;2353TJ
89215;3/19/2022;1066TG
89216;3/19/2022;1066TJ
89217;3/19/2022;1061AE
89218;3/19/2022;1083AL
89219;3/19/2022;1069EC
89220;3/19/2022;1097LR
89221;3/19/2022;1058KT
89222;3/19/2022;1066TJ
89223;3/19/2022;1097BN
89224;3/19/2022;1098HE
89225;3/19/2022;1171TP
89226;3/19/2022;1115VX
89227;3/19/2022;1055XZ
89228;3/19/2022;1069DP
89229;3/19/2022;1061AG
89230;3/19/2022;2353LK
89231;3/19/2022;2353CK
89232;3/19/2022;1115EP
89233;3/19/2022;1061AE
89234;3/19/2022;1066TJ
89235;3/19/2022;1068SL
89236;3/19/2022;1060PK
89237;3/19/2022;1115CB
89238;3/19/2022;1115VV
89239;3/19/2022;1068GG
89240;3/19/2022;1115EJ
89241;3/19/2022;1115BK
89242;3/19/2022;1115EJ
89243;3/19/2022;1115ED
89244;3/19/2022;1055XS
89245;3/19/2022;1087DK
89246;3/19/2022;1115DM
89247;3/19/2022;1069DP
89248;3/19/2022;2353KZ
89249;3/19/2022;2353JB
89250;3/19/2022;2353MR
89251;3/16/2022;1060RE
89252;3/23/2022;2593ZN
89253;3/22/2022;5041GS
89254;3/24/2022;4332TL
89255;3/24/2022;4333KV
89256;3/24/2022;4332TV
89257;3/21/2022;5104EC
89258;3/25/2022;5151XJ
89259;3/24/2022;6213GC
89260;3/25/2022;5062CN
89261;3/24/2022;6211LW
89262;3/21/2022;4161CC
89263;3/24/2022;5017GT
89264;3/22/2022;5041JM
89265;3/25/2022;6825BT
89266;3/21/2022;5101TB
89267;3/22/2022;5041GX
89268;3/26/2022;5258MB
89269;3/25/2022;3512KM
89270;3/24/2022;4333GP
89271;3/24/2022;4811PA
89272;3/23/2022;2406TA
89273;3/21/2022;5104GG
89274;3/25/2022;3512KJ
89275;3/21/2022;1511BD
89276;3/23/2022;4814HM
89277;3/22/2022;1396JE
89278;3/25/2022;5062CL
89279;3/25/2022;5615LM
89280;3/26/2022;5258BW
89281;3/25/2022;3739KP
89282;3/22/2022;6221CD
89283;3/24/2022;5017CX
89284;3/26/2022;1051VT
89285;3/22/2022;1396KJ
89286;3/23/2022;4819HA
89287;3/25/2022;5237CW
89288;3/22/2022;1396JE
89289;3/23/2022;2402EX
89290;3/21/2022;1511AK
89291;3/21/2022;4872RN
89292;3/22/2022;6212BW
89293;3/25/2022;5221LZ
89294;3/21/2022;4871VE
89295;3/24/2022;5066BG
89296;3/24/2022;6213GB
89297;3/24/2022;4791AB
89298;3/25/2022;3739JK
89299;3/21/2022;3123PE
89300;3/21/2022;5101BD
89301;3/21/2022;1511DD
89302;3/24/2022;6214BE
89303;3/25/2022;4132WC
89304;3/24/2022;4337JE
89305;3/21/2022;5038RL
89306;3/21/2022;1141VG
89307;3/21/2022;6525TV
89308;3/22/2022;2411AX
89309;3/25/2022;5062LM
89310;3/22/2022;5212PL
89311;3/24/2022;5213AR
89312;3/25/2022;4132VC
89313;3/25/2022;5062CR
89314;3/22/2022;2411HA
89315;3/21/2022;5104KC
89316;3/21/2022;5103BB
89317;3/23/2022;5251CV
89318;3/26/2022;3311WH
89319;3/24/2022;4811KR
89320;3/21/2022;5102HN
89321;3/25/2022;5062DK
89322;3/21/2022;4161CA
89323;3/22/2022;2411HT
89324;3/21/2022;6525TC
89325;3/21/2022;3123PN
89326;3/25/2022;5061XA
89327;3/24/2022;3216AX
89328;3/23/2022;2451GE
89329;3/22/2022;6882AW
89330;3/25/2022;1398GA
89331;3/25/2022;2161BK
89332;3/21/2022;2011VT
89333;3/23/2022;5492BM
89334;3/21/2022;5102HN
89335;3/23/2022;2402LE
89336;3/23/2022;4813GC
89337;3/25/2022;5615HR
89338;3/21/2022;4871CA
89339;3/22/2022;4812AN
89340;3/21/2022;2012ES
89341;3/21/2022;5165TP
89342;3/23/2022;3405DN
89343;3/21/2022;4871CC
89344;3/22/2022;2411MW
89345;3/25/2022;4132VC
89346;3/25/2022;6825BK
89347;3/23/2022;4819AJ
89348;3/25/2022;5268HA
89349;3/21/2022;3123PM
89350;3/24/2022;4332TM
89351;3/22/2022;5041GB
89352;3/25/2022;5615HP
89353;3/25/2022;4132BG
89354;3/24/2022;6213GL
89355;3/24/2022;6211LS
89356;3/25/2022;5644KB
89357;3/23/2022;2402EJ
89358;3/21/2022;5101WE
89359;3/25/2022;5237CW
89360;3/25/2022;5221LN
89361;3/21/2022;1141VK
89362;3/22/2022;1396HV
89363;3/24/2022;4811LM
89364;3/22/2022;6211RW
89365;3/26/2022;5258BB
89366;3/24/2022;4332TM
89367;3/23/2022;5251TB
89368;3/26/2022;5258BP
89369;3/21/2022;1511DE
89370;3/25/2022;5062DK
89371;3/25/2022;5061LG
89372;3/24/2022;3341RT
89373;3/22/2022;2461SP
89374;3/25/2022;4132BB
89375;3/26/2022;5223BM
89376;3/22/2022;5212PK
89377;3/25/2022;5644JE
89378;3/24/2022;4791HK
89379;3/21/2022;5101BG
89380;3/26/2022;5237NB
89381;3/24/2022;4811NL
89382;3/25/2022;5061LG
89383;3/24/2022;4332TM
89384;3/21/2022;1141DX
89385;3/24/2022;4811TL
89386;3/25/2022;5062KG
89387;3/21/2022;1511DE
89388;3/25/2022;5061EV
89389;3/23/2022;5251EV
89390;3/22/2022;1396JA
89391;3/22/2022;1396KT
89392;3/25/2022;6824AD
89393;3/21/2022;1511DA
89394;3/24/2022;4791JT
89395;3/23/2022;5491CS
89396;3/22/2022;5212XG
89397;3/24/2022;4791JT
89398;3/22/2022;6211RW
89399;3/22/2022;5046NE
89400;3/21/2022;1511DE
89401;3/23/2022;1213ED
89402;3/25/2022;5374BB
89403;3/22/2022;4849RP
89404;10/12/2022;4849RP
89405;3/22/2022;5212AA
89406;3/23/2022;3648VJ
89407;3/23/2022;3405AW
89408;3/24/2022;4333KE
89409;3/22/2022;5212XH
89410;3/26/2022;3311VG
89411;3/22/2022;5041GR
89412;3/23/2022;2406HJ
89413;3/21/2022;5104EN
89414;3/22/2022;5301ER
89415;3/23/2022;3405XN
89416;3/25/2022;2161KR
89417;3/25/2022;5371DZ
89418;3/25/2022;5061AA
89419;3/26/2022;5258BV
89420;3/25/2022;3571GG
89421;3/23/2022;2406HH
89422;3/22/2022;4819HR
89423;3/23/2022;4813PW
89424;3/21/2022;2011ZH
89425;3/21/2022;1141TE
89426;3/23/2022;5251EV
89427;3/21/2022;1511VL
89428;3/21/2022;1141VH
89429;3/23/2022;2402EX
89430;3/25/2022;5268HJ
89431;3/26/2022;3311JT
89432;3/23/2022;2406HH
89433;3/25/2022;3739KN
89434;3/25/2022;5062DA
89435;3/21/2022;4871AK
89436;3/24/2022;5066AN
89437;3/25/2022;5275LC
89438;3/22/2022;5212XL
89439;3/21/2022;5102HK
89440;3/21/2022;3123RT
89441;3/23/2022;5492BW
89442;3/24/2022;4791AK
89443;3/25/2022;5615DB
89444;3/24/2022;5041BL
89445;3/22/2022;4849CZ
89446;10/10/2022;4849CZ
89447;12/12/2022;4849CZ
89448;3/25/2022;3739KD
89449;3/22/2022;6882CT
89450;3/21/2022;3123PN
89451;3/21/2022;5103BK
89452;3/21/2022;4161CG
89453;3/22/2022;2411BJ
89454;3/23/2022;4814HN
89455;12/16/2022;1412GE
89456;10/20/2022;3582ES
89457;3/22/2022;3641PS
89458;3/22/2022;3641JJ
89459;3/22/2022;1092JE
89460;3/21/2022;1018ZG
89461;3/21/2022;1018BE
89462;3/22/2022;3641KL
89463;3/22/2022;1511WK
89464;3/21/2022;1018BB
89465;3/21/2022;1018ZJ
89466;3/21/2022;1018BD
89467;3/22/2022;1092VR
89468;3/21/2022;1018BR
89469;3/22/2022;3641HS
89470;3/22/2022;3641JJ
89471;3/22/2022;1511EZ
89472;3/22/2022;1511HM
89473;3/22/2022;3642ZE
89474;3/22/2022;3513BA
89475;3/22/2022;3641JC
89476;3/22/2022;1511HM
89477;3/21/2022;1018BR
89478;3/22/2022;1511HN
89479;3/22/2022;3642CP
89480;3/22/2022;3513EW
89481;3/22/2022;3582DD
89482;3/22/2022;3513BB
89483;3/22/2022;3582EL
89484;3/22/2022;3513CJ
89485;3/23/2022;1567KD
89486;3/22/2022;3582CR
89487;3/22/2022;3513EW
89488;3/22/2022;3513EW
89489;3/23/2022;1567KA
89490;3/22/2022;3582EH
89491;3/23/2022;1566JD
89492;3/23/2022;1567JP
89493;3/22/2022;3513EW
89494;3/22/2022;3513CM
89495;3/22/2022;3582EH
89496;3/23/2022;1566KX
89497;3/24/2022;1063NT
89498;3/22/2022;3513EW
89499;3/22/2022;3513EW
89500;3/22/2022;3513EW
89501;3/22/2022;3513EW
89502;3/23/2022;1824HP
89503;3/24/2022;1036KR
89504;3/25/2022;2132EH
89505;3/24/2022;1063NW
89506;3/25/2022;1087JG
89507;3/25/2022;1087JE
89508;3/24/2022;1104KP
89509;3/25/2022;2316PM
89510;3/25/2022;2316NZ
89511;3/25/2022;1087JG
89512;3/25/2022;1087JG
89513;3/25/2022;2132EL
89514;3/25/2022;1087JE
89515;3/25/2022;2316HP
89516;3/25/2022;2132ER
89517;3/25/2022;2316HE
89518;3/25/2022;2316SB
89519;3/25/2022;2132EK
89520;3/24/2022;1104VE
89521;3/24/2022;1104VA
89522;3/25/2022;2132EH
89523;3/25/2022;1087JG
89524;3/25/2022;1087HJ
89525;3/24/2022;1104VD
89526;3/26/2022;2101MN
89527;3/26/2022;1025TR
89528;3/26/2022;1053RV
89529;3/24/2022;1063NL
89530;3/26/2022;2332JK
89531;3/25/2022;2312VB
89532;11/12/2022;2312VB
89533;3/26/2022;2332JC
89534;3/26/2022;2105TN
89535;3/26/2022;2135BA
89536;3/26/2022;1503CC
89537;3/26/2022;2105RB
89538;3/26/2022;2135BA
89539;5/13/2022;2135BA
89540;3/26/2022;2105RH
89541;3/26/2022;1102TL
89542;3/25/2022;2312VL
89543;3/26/2022;1104KV
89544;3/26/2022;2105TN
89545;3/26/2022;2332ZP
89546;3/28/2022;3206PD
89547;4/1/2022;5121ZH
89548;3/31/2022;4691BD
89549;4/1/2022;3581NK
89550;4/1/2022;5121HC
89551;4/2/2022;2403VH
89552;4/1/2022;3583SH
89553;4/2/2022;4207NN
89554;4/2/2022;2951VG
89555;4/2/2022;4207ND
89556;3/30/2022;1231VS
89557;3/31/2022;4691EE
89558;3/29/2022;5631KT
89559;4/1/2022;6981EA
89560;3/31/2022;5236BB
89561;3/29/2022;4351RC
89562;3/29/2022;4333GN
89563;3/31/2022;5061VA
89564;3/29/2022;4351AN
89565;3/30/2022;1231VN
89566;3/29/2022;5631KT
89567;4/2/2022;4207ND
89568;3/31/2022;1814ED
89569;3/31/2022;5682JC
89570;11/3/2022;5682JC
89571;4/1/2022;3583CG
89572;4/2/2022;2403ET
89573;4/2/2022;2403VJ
89574;4/1/2022;5121JH
89575;3/31/2022;6711KD
89576;4/2/2022;4207NA
89577;3/31/2022;1815JX
89578;3/31/2022;6533VV
89579;4/1/2022;5121ZM
89580;4/1/2022;3583GV
89581;3/31/2022;4691BA
89582;3/29/2022;5631KR
89583;4/2/2022;2954CA
89584;3/30/2022;5631KV
89585;4/1/2022;3583TL
89586;3/31/2022;4651ZB
89587;3/31/2022;1815JR
89588;3/29/2022;5631LN
89589;3/31/2022;3252CG
89590;3/31/2022;5682JB
89591;4/2/2022;2403VA
89592;4/1/2022;3581NJ
89593;4/1/2022;3583GD
89594;3/31/2022;5061GG
89595;4/1/2022;3581JS
89596;6/3/2022;4611KA
89597;4/1/2022;6601HC
89598;3/28/2022;3206PR
89599;3/30/2022;5103SE
89600;3/31/2022;3252CR
89601;4/1/2022;3583CG
89602;4/2/2022;1211EZ
89603;4/1/2022;5121ZH
89604;4/1/2022;3583GS
89605;3/29/2022;4351AB
89606;3/30/2022;5103SM
89607;3/29/2022;4341SB
89608;3/31/2022;6611DL
89609;4/1/2022;3583TH
89610;3/28/2022;4611JJ
89611;3/28/2022;3136LS
89612;3/29/2022;4333GL
89613;4/1/2022;5122GV
89614;4/1/2022;3583TL
89615;3/31/2022;5062CP
89616;3/30/2022;5103TL
89617;4/1/2022;3583SN
89618;3/29/2022;4341SB
89619;4/1/2022;6981AT
89620;3/31/2022;6703BR
89621;4/1/2022;2014HH
89622;4/2/2022;2665GP
89623;4/2/2022;5271ZD
89624;4/1/2022;3583TC
89625;3/31/2022;6703EW
89626;4/1/2022;5121AC
89627;4/1/2022;5121RV
89628;3/31/2022;5682JC
89629;3/30/2022;1231XR
89630;3/31/2022;1901AC
89631;4/2/2022;2951DB
89632;4/2/2022;5271XR
89633;3/29/2022;4333KJ
89634;3/29/2022;4333GA
89635;3/30/2022;1231BN
89636;4/1/2022;3583SJ
89637;3/29/2022;2922GP
89638;3/31/2022;4661TV
89639;3/29/2022;4351AN
89640;4/1/2022;3581JL
89641;3/31/2022;1815JJ
89642;3/31/2022;1814CK
89643;3/31/2022;4691BB
89644;3/31/2022;5062HT
89645;4/2/2022;2954PC
89646;3/29/2022;4333GD
89647;4/1/2022;3581JR
89648;4/2/2022;2403ET
89649;3/31/2022;4651ZS
89650;3/29/2022;4341SC
89651;3/31/2022;4651ZS
89652;4/1/2022;5122GX
89653;3/31/2022;1814GB
89654;3/29/2022;2922BG
89655;3/29/2022;4333GL
89656;3/31/2022;6533RR
89657;3/29/2022;4333GP
89658;3/29/2022;4341SC
89659;3/29/2022;4333GK
89660;3/29/2022;4341MC
89661;3/31/2022;5062ED
89662;3/30/2022;1231BN
89663;3/31/2022;1815JL
89664;3/29/2022;2922AC
89665;3/28/2022;1019GD
89666;3/28/2022;1019JX
89667;3/28/2022;1019GD
89668;3/28/2022;1019HX
89669;3/29/2022;1053RS
89670;3/29/2022;1032AW
89671;3/29/2022;1032AZ
89672;3/29/2022;1053SZ
89673;3/26/2022;2135BA
89674;3/29/2022;1053RR
89675;3/29/2022;1032AX
89676;3/29/2022;1032XZ
89677;3/29/2022;1053RS
89678;3/28/2022;1019DR
89679;3/29/2022;1053TR
89680;3/28/2022;1019BX
89681;3/29/2022;1053RS
89682;3/26/2022;1031KD
89683;3/28/2022;1019DV
89684;3/28/2022;1019HX
89685;3/28/2022;1019HZ
89686;3/29/2022;1063NP
89687;3/28/2022;1019HX
89688;3/30/2022;1109BB
89689;3/29/2022;3511VZ
89690;3/30/2022;1103LN
89691;3/30/2022;1109BV
89692;3/30/2022;1109BM
89693;3/30/2022;1067WR
89694;3/29/2022;3513GA
89695;3/30/2022;1103LR
89696;3/30/2022;1109BB
89697;3/30/2022;1115GE
89698;3/30/2022;1109BG
89699;3/29/2022;1064VZ
89700;3/29/2022;3607WG
89701;3/29/2022;3513EW
89702;3/30/2022;1103LL
89703;3/30/2022;1106WJ
89704;3/29/2022;3513BV
89705;3/31/2022;2253LC
89706;3/31/2022;1018JV
89707;3/30/2022;1106WC
89708;3/31/2022;2254BB
89709;3/30/2022;1106WP
89710;3/31/2022;1018KD
89711;3/29/2022;3513GA
89712;3/29/2022;3513TL
89713;3/31/2022;2515KB
89714;3/30/2022;1103KV
89715;3/31/2022;1018KV
89716;3/30/2022;1067WR
89717;3/31/2022;2515GV
89718;3/31/2022;2515GV
89719;3/31/2022;2515PW
89720;4/1/2022;1121VE
89721;4/2/2022;2023XK
89722;3/30/2022;1103LJ
89723;3/31/2022;2515KE
89724;3/30/2022;1103LM
89725;7/30/2022;1103LM
89726;3/31/2022;2515PV
89727;4/2/2022;1068SL
89728;4/2/2022;2023AE
89729;3/30/2022;1106WH
89730;4/1/2022;1067AJ
89731;4/2/2022;1068ZZ
89732;4/1/2022;1121LA
89733;4/2/2022;1223HV
89734;4/2/2022;1188DE
89735;3/30/2022;1106WJ
89736;4/2/2022;2023XN
89737;3/30/2022;1106ZG
89738;4/2/2022;1121KL
89739;4/1/2022;1121KP
89740;4/2/2022;1121JC
89741;4/1/2022;1067AG
89742;4/2/2022;1068TD
89743;4/2/2022;2023BN
89744;3/31/2022;1018KD
89745;3/31/2022;2253LA
89746;4/2/2022;1068ZZ
89747;4/2/2022;1213AA
89748;4/2/2022;1223EL
89749;4/2/2022;1019GW
89750;4/1/2022;1019ND
89751;4/2/2022;1402BD
89752;4/2/2022;2023XG
89753;4/1/2022;1121CT
89754;4/2/2022;1223BH
89755;4/2/2022;2021ER
89756;4/2/2022;1211PP
89757;4/2/2022;1121GE
89758;4/2/2022;1068ZZ
89759;4/2/2022;1213XN
89760;4/2/2022;2023CG
89761;4/2/2022;1221LM
89762;4/2/2022;1121HV
89763;4/2/2022;1213AM
89764;4/2/2022;2021ET
89765;4/2/2022;1055LS
89766;4/2/2022;1221KK
89767;3/24/2022;2132ES
89768;3/28/2022;3206PG
89769;3/31/2022;1815JM
89770;3/29/2022;4351AP
89771;4/1/2022;3583TK
89772;3/29/2022;4333GN
89773;3/28/2022;3136LS
89774;4/1/2022;5121PC
89775;3/29/2022;4333GH
89776;3/29/2022;4333GN
89777;3/29/2022;1032BC
89778;3/30/2022;1109BM
89779;4/2/2022;1221JK
89780;4/7/2022;1111GR
89781;4/6/2022;1811AJ
89782;4/5/2022;6001AN
89783;4/6/2022;2403RD
89784;4/8/2022;7361AH
89785;4/8/2022;3241EA
89786;4/7/2022;6824HP
89787;4/6/2022;1815GL
89788;4/6/2022;2403HW
89789;4/8/2022;4385ET
89790;4/6/2022;4837AH
89791;4/8/2022;4383BP
89792;4/8/2022;3241CN
89793;4/7/2022;2331KW
89794;4/5/2022;6003NG
89795;4/9/2022;6537MT
89796;4/5/2022;3961JA
89797;4/4/2022;1815VG
89798;4/5/2022;2241XS
89799;4/9/2022;2771NR
89800;4/5/2022;4351RM
89801;4/7/2022;2331MS
89802;4/4/2022;1811DL
89803;4/6/2022;2403DV
89804;4/6/2022;1815EL
89805;4/8/2022;7361AH
89806;4/8/2022;6708LW
89807;4/6/2022;2331SZ
89808;4/8/2022;4386AZ
89809;4/8/2022;6708LW
89810;4/5/2022;5346TS
89811;4/8/2022;3241CR
89812;4/6/2022;1815XC
89813;4/8/2022;4382BB
89814;4/5/2022;5341LD
89815;4/7/2022;2331MN
89816;4/6/2022;2403HS
89817;4/6/2022;1815VJ
89818;4/8/2022;5301ER
89819;4/6/2022;2403RC
89820;4/5/2022;5341AP
89821;4/7/2022;2331LW
89822;4/5/2022;3708GP
89823;4/7/2022;5171LV
89824;4/8/2022;6708LX
89825;4/6/2022;1815GH
89826;4/7/2022;6135KD
89827;4/4/2022;6522BP
89828;4/4/2022;1815HG
89829;4/5/2022;5344CX
89830;4/6/2022;2331SZ
89831;4/8/2022;4385HG
89832;4/7/2022;6301WG
89833;4/7/2022;1111HK
89834;4/8/2022;3621GZ
89835;4/5/2022;5366BH
89836;4/6/2022;4837AK
89837;4/5/2022;4351NN
89838;4/6/2022;7001EJ
89839;4/6/2022;1811CD
89840;4/7/2022;1111GJ
89841;4/7/2022;5171SB
89842;4/6/2022;4835JM
89843;4/6/2022;1811CR
89844;4/7/2022;2331MX
89845;4/8/2022;5215AG
89846;4/9/2022;6537PC
89847;4/8/2022;3704HB
89848;4/5/2022;5344CW
89849;4/4/2022;4812BL
89850;4/7/2022;7335CZ
89851;4/8/2022;4385EV
89852;4/8/2022;2163BC
89853;4/5/2022;6001XK
89854;4/6/2022;7001LA
89855;4/8/2022;6708LW
89856;4/7/2022;3601DD
89857;4/6/2022;2623GK
89858;4/7/2022;1461HL
89859;4/6/2022;7001GT
89860;4/6/2022;2331SN
89861;4/5/2022;6003BW
89862;4/5/2022;5366BD
89863;4/5/2022;5245CB
89864;4/8/2022;4221LS
89865;4/9/2022;2361AL
89866;4/8/2022;5215AB
89867;4/5/2022;3247BB
89868;4/4/2022;1811GB
89869;4/6/2022;4837CP
89870;4/8/2022;6708CW
89871;4/6/2022;1811DL
89872;4/9/2022;6538RN
89873;4/5/2022;5347HT
89874;4/5/2022;3247BH
89875;4/9/2022;2741ML
89876;4/4/2022;6522BC
89877;4/6/2022;7003DT
89878;4/7/2022;2331LA
89879;4/8/2022;2662AZ
89880;4/7/2022;2331LN
89881;4/7/2022;5626CJ
89882;4/9/2022;6538RR
89883;4/8/2022;5056MB
89884;4/8/2022;6708LV
89885;4/6/2022;4837CT
89886;4/5/2022;6006MH
89887;4/6/2022;1811GK
89888;4/5/2022;5346TM
89889;4/8/2022;2661VN
89890;4/4/2022;2831XM
89891;4/5/2022;6001AR
89892;4/5/2022;4351NL
89893;4/7/2022;2331MS
89894;4/8/2022;4221LT
89895;4/8/2022;4701NE
89896;4/7/2022;7315BB
89897;4/5/2022;6006RG
89898;4/8/2022;5172GK
89899;4/8/2022;6708LX
89900;4/5/2022;5341TZ
89901;4/6/2022;3037NH
89902;4/8/2022;3621BL
89903;4/8/2022;4385EP
89904;4/6/2022;2331SJ
89905;4/6/2022;4837CK
89906;4/6/2022;7001EV
89907;4/7/2022;5461GV
89908;4/6/2022;6883CC
89909;4/5/2022;6006TB
89910;4/5/2022;5341RV
89911;4/8/2022;6708LX
89912;4/8/2022;2645GV
89913;4/8/2022;4194AV
89914;4/7/2022;1111EN
89915;4/5/2022;5366AV
89916;4/8/2022;5211NW
89917;4/8/2022;2645JJ
89918;4/6/2022;7001EV
89919;4/9/2022;2361BT
89920;4/4/2022;6003PM
89921;4/9/2022;4811SW
89922;4/5/2022;6001AL
89923;4/8/2022;3241EA
89924;4/8/2022;5121ZH
89925;4/7/2022;5462CT
89926;4/5/2022;6006RB
89927;4/5/2022;5341RZ
89928;4/6/2022;1811CR
89929;4/9/2022;2361AV
89930;4/6/2022;2403HS
89931;4/5/2022;5347HV
89932;4/6/2022;1811CB
89933;4/8/2022;4797AC
89934;4/5/2022;6002AL
89935;4/8/2022;4385EW
89936;4/6/2022;4835JN
89937;4/5/2022;5341LJ
89938;4/4/2022;6564AK
89939;4/6/2022;6883CP
89940;4/7/2022;5161BN
89941;4/8/2022;7339CB
89942;4/5/2022;5366BJ
89943;4/8/2022;4383BS
89944;4/5/2022;3708DM
89945;4/8/2022;5172GK
89946;4/8/2022;5045AW
89947;4/4/2022;1901DA
89948;4/5/2022;6001AM
89949;4/7/2022;7315CX
89950;4/4/2022;4851AG
89951;4/5/2022;6001AX
89952;4/7/2022;2331AW
89953;4/8/2022;2661KJ
89954;4/8/2022;4944BZ
89955;4/7/2022;2331LN
89956;4/7/2022;2415AW
89957;4/5/2022;1066SN
89958;4/4/2022;1055AB
89959;3/26/2022;1503CD
89960;4/5/2022;1107CZ
89961;4/4/2022;1055AB
89962;4/5/2022;1061DJ
89963;4/4/2022;1055AK
89964;4/4/2022;1055AB
89965;4/4/2022;1055AK
89966;3/26/2022;1503CD
89967;4/5/2022;1061BE
89968;4/5/2022;1066MG
89969;4/5/2022;1061BS
89970;4/5/2022;1061BG
89971;4/4/2022;1055AT
89972;4/5/2022;1107DJ
